scenario,source,target,year,value,units
rcp45cooler_ssp3,water_td_irr_W,PalmFruit,1990,4.9566e-4,km3
rcp45cooler_ssp3,water_td_irr_W,Rice,1990,10.173487762,km3
rcp45cooler_ssp3,water_td_irr_W,RootTuber,1990,2.79044192496,km3
rcp45cooler_ssp3,water_td_irr_W,SugarCrop,1990,5.87262324452,km3
rcp45cooler_ssp3,water_td_irr_W,Wheat,1990,14.343682123412,km3
rcp45cooler_ssp3,water_td_pri_W,nuclearFuelGenII,1990,0.14149567700000001,km3
rcp45cooler_ssp3,water_td_pri_W,nuclearFuelGenIII,1990,0,km3
rcp45cooler_ssp3,water_td_pri_W,regional coal,1990,0.26065807,km3
rcp45cooler_ssp3,water_td_pri_W,regional natural gas,1990,6.066515e-4,km3
rcp45cooler_ssp3,water_td_pri_W,regional oil,1990,5.8203830000000005,km3
rcp45cooler_ssp3,water_td_pri_W,unconventional oil production,1990,0.0164714,km3
rcp45cooler_ssp3,Arkansas White Red,desalination,2005,0,km3
rcp45cooler_ssp3,Arkansas White Red,groundwater,2005,7.12072,km3
rcp45cooler_ssp3,Arkansas White Red,runoff,2005,17.7485,km3
rcp45cooler_ssp3,California River,desalination,2005,0,km3
rcp45cooler_ssp3,California River,groundwater,2005,11.3001,km3
rcp45cooler_ssp3,California River,runoff,2005,24.9942,km3
rcp45cooler_ssp3,desalination,water_td_an_W,2005,0,km3
rcp45cooler_ssp3,desalination,water_td_dom_W,2005,0,km3
rcp45cooler_ssp3,desalination,water_td_elec_W,2005,1.23383e-10,km3
rcp45cooler_ssp3,desalination,water_td_ind_W,2005,0,km3
rcp45cooler_ssp3,desalination,water_td_irr_W,2005,0,km3
rcp45cooler_ssp3,desalination,water_td_pri_W,2005,0,km3
rcp45cooler_ssp3,Fraser,groundwater,2005,0,km3
rcp45cooler_ssp3,Fraser,runoff,2005,1.92564,km3
rcp45cooler_ssp3,Great,desalination,2005,0,km3
rcp45cooler_ssp3,Great,groundwater,2005,2.01889,km3
rcp45cooler_ssp3,Great,runoff,2005,0.987826,km3
