"Reference,date=2024-30-4T11:58:23-04:00",USA,California_water withdrawals,groundwater grade4,0,0,0,0,0.859564,0.729499,0.693352,0.770022,0.921532,0.617983,0,0,0,0,0,0,0,0,0,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,California_water withdrawals,groundwater grade5,0,0,0,0,0.787471,1.34247,1.30545,1.43701,1.71326,2.15988,2.57474,2.75284,0.431631,0,0,0,0,0,0,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,California_water withdrawals,groundwater grade6,0,0,0,0,0.170497,1.61115,1.58648,1.73798,2.0678,2.60265,3.0985,3.31599,3.0022,0,0,0,0,0,0,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,California_water withdrawals,groundwater grade7,0,0,0,0,0,0.931322,1.22172,1.33223,1.58187,1.98793,2.36366,2.53191,3.13789,3.53818,0,0,0,0,0,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,California_water withdrawals,groundwater grade8,0,0,0,0,0,0,0.797289,1.05454,1.24637,1.56065,1.85011,1.98611,2.46593,3.18843,3.45896,0,0,0,0,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,California_water withdrawals,groundwater grade9,0,0,0,0,0,0,0.491731,0.755079,0.891806,1.11606,1.32246,1.42014,1.76372,2.2797,2.85806,1.91692,0,0,0,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,California_water withdrawals,runoff,28.5203,31.7943,31.8565,31.9301,33.7557,34.0389,34.2476,34.5056,34.8276,35.2478,35.7623,36.3017,36.9581,37.8281,38.7262,39.2468,39.8946,40.4577,40.8546,41.0964,41.1965,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,Caribbean_water withdrawals,groundwater grade10,0,0,0,0,0,0,0,0,0,0.0315125,0.035716,0.0350502,0.0340251,0.0351796,0.0348111,0.0309163,0.0278632,0.0235565,0.0210064,0.0177736,0.0129604,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,Caribbean_water withdrawals,groundwater grade11,0,0,0,0,0,0,0,0,0,0,0,0.00542955,0.00882726,0.00905773,0.00899667,0.00797712,0.00717897,0.0060556,0.00539784,0.00454545,0.0032524,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,Caribbean_water withdrawals,groundwater grade12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00282887,0.00366253,0.00236453,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,Caribbean_water withdrawals,groundwater grade13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00619486,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,Caribbean_water withdrawals,groundwater grade14,0,0,0,0,0,0,0,0,0.00987825,0.00827647,0.00717742,0.00693772,0.00659139,0.00691593,0.00679408,0.00605284,0.00547029,0.00464488,0.00414524,0.003539,0.00267138,km^3
