scenario,region,basin,resource,subresource,Units,year,value,share
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2034,37.358439999999995,0.7933029187206837
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2035,37.9203,0.8349901253069809
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2036,36.64788,0.7842014642583733
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2037,35.37546,0.7362003714272478
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2038,34.10304,0.6907634804148942
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2039,32.830619999999996,0.6476906683051109
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2040,31.5582,0.6068021089306521
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2041,29.68832,0.5690738312049523
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2042,27.81844,0.53157934161486875
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2043,25.94856,0.49431647382491883
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2044,24.07868,0.45728308818223046
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2045,22.2088,0.42047707130699513
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2046,24.85334,0.47889300212650016
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2047,27.497880000000002,0.5394188657363361
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2048,30.14242,0.6021710779714976
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2049,32.78696,0.6672747794776986
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2050,35.4315,0.7348646686715752
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2051,35.47292,0.7213013018142275
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2052,35.51434,0.7082594780699725
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2053,35.55576,0.6957096830621451
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2054,35.597179999999994,0.6836245881603741
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2055,35.6386,0.6719788518213341
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2056,37.05902,0.7025473227234381
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2057,38.47944,0.7334488417705957
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2058,39.89986,0.7646888816912908
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2059,41.32028,0.7962730357800127
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2060,42.7407,0.8282070212357794
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2061,44.63026,0.8528146100374567
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2062,46.519819999999996,0.8767482450266773
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2063,48.40938,0.9000352395918544
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2064,50.29894,0.9227014508841354
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2065,52.1885,0.94477137559154
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2066,49.134479999999996,0.8526145236452022
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2067,46.080459999999995,0.7677935290514142
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2068,43.02644,0.6894659979729978
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2069,39.97242,0.6169137603690257
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2070,36.9184,0.5495207857951948
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2071,36.93484,0.5648560302905454
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2072,36.95128,0.5810569114128833
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2073,36.96772,0.5981988524618282
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2074,36.984159999999996,0.6163663010549043
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2075,37.0006,0.6356541204321691
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2076,35.83422,0.590675384050379
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2077,34.66784,0.5491992470733159
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2078,33.50146,0.5108319091655413
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2079,32.33508,0.4752364712629252
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2080,31.1687,0.4421230166047735
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2081,29.50364,0.41873082591348704
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2082,27.83858,0.395313310298721
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2083,26.17352,0.37187042861218494
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2084,24.50846,0.3484021396163952
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2085,22.8434,0.32490840198443405
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2086,25.70824,0.3711210789261553
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2087,28.57308,0.4187361364478355
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2088,31.43792,0.4678183935029654
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2089,34.30276,0.5184367261858701
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2090,37.1676,0.570664390207952
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2091,37.54864,0.5741554334044261
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2092,37.92968,0.5776180190321641
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2093,38.31072,0.5810524936405447
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2094,38.69176,0.5844591981747697
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2095,39.0728,0.5878384680886914
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2096,40.71576,0.6172149972183019
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2097,42.35872,0.6470417870868798
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2098,44.00168,0.6773292695128803
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2099,45.644639999999995,0.7080882010741245
rcp45hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,km^3,2100,47.2876,0.7393296758447845
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,1975,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,1976,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,1977,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,1978,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,1979,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,1980,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,1981,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,1982,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,1983,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,1984,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,1985,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,1986,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,1987,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,1988,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,1989,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,1990,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,1991,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,1992,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,1993,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,1994,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,1995,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,1996,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,1997,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,1998,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,1999,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2000,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2001,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2002,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2003,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2004,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2005,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2006,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2007,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2008,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2009,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2010,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2011,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2012,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2013,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2014,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2015,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2016,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2017,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2018,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2019,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2020,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2021,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2022,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2023,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2024,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2025,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2026,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2027,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2028,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2029,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2030,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2031,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2032,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2033,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2034,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2035,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2036,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2037,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2038,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2039,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2040,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2041,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2042,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2043,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2044,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2045,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2046,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2047,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2048,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2049,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2050,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2051,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2052,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2053,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2054,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2055,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2056,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2057,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2058,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2059,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2060,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2061,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2062,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2063,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2064,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2065,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2066,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2067,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2068,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2069,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2070,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2071,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2072,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2073,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2074,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2075,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2076,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2077,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2078,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2079,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2080,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2081,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2082,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2083,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2084,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2085,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2086,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2087,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2088,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2089,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2090,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2091,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2092,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2093,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2094,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2095,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2096,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2097,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2098,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2099,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,groundwater,km^3,2100,0,0
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,1975,61.8056,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,1976,57.973286,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,1977,54.140972,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,1978,50.308657999999994,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,1979,46.476344,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,1980,42.64403,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,1981,38.811716,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,1982,34.97940199999999,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,1983,31.147088,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,1984,27.314774,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,1985,23.482460000000003,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,1986,19.650146,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,1987,15.817831999999996,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,1988,11.985517999999999,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,1989,8.153203999999995,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,1990,4.32089,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,1991,4.349520666666667,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,1992,4.378151333333333,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,1993,4.406782000000001,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,1994,4.435412666666667,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,1995,4.464043333333334,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,1996,4.492674,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,1997,4.5213046666666665,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,1998,4.549935333333334,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,1999,4.578566,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2000,4.607196666666667,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2001,4.635827333333333,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2002,4.664458,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2003,4.693088666666667,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2004,4.721719333333334,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2005,4.75035,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2006,4.56335,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2007,4.37635,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2008,4.18935,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2009,4.00235,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2010,3.81535,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2011,3.765402,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2012,3.715454,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2013,3.665506,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2014,3.615558,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2015,3.56561,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2016,3.468364,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2017,3.371118,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2018,3.273872,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2019,3.1766259999999997,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2020,3.07938,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2021,3.102996,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2022,3.126612,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2023,3.150228,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2024,3.173844,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2025,3.19746,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2026,3.22745,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2027,3.25744,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2028,3.28743,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2029,3.31742,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2030,3.34741,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2031,3.370828,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2032,3.394246,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2033,3.4176640000000003,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2034,3.441082,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2035,3.4645,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2036,3.4923480000000002,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2037,3.5201960000000003,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2038,3.548044,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2039,3.575892,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2040,3.60374,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2041,3.634134,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2042,3.6645280000000002,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2043,3.694922,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2044,3.7253160000000003,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2045,3.75571,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2046,3.78284,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2047,3.8099700000000003,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2048,3.8371,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2049,3.86423,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2050,3.89136,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2051,3.9248060000000002,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2052,3.958252,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2053,3.991698,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2054,4.025144,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2055,4.05859,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2056,4.089104,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2057,4.119618,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2058,4.150131999999999,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2059,4.180645999999999,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2060,4.21116,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2061,4.250112,1
rcp45hotter_ssp5,USA,New England,New England_water withdrawals,runoff,km^3,2062,4.289064,1
