scenario,source,target,year,value,units
rcp45hotter_ssp5,Hydrogen,Transportation-Vehicle,2045,0.28646456575,EJ
rcp45hotter_ssp5,Hydropower,Electricity,2045,0.9980285891,EJ
rcp45hotter_ssp5,Liquid Fuels,Commercial,2045,0.612364068611109,EJ
rcp45hotter_ssp5,Liquid Fuels,Electricity,2045,0,EJ
rcp45hotter_ssp5,Liquid Fuels,Industry,2045,9.82468451742,EJ
rcp45hotter_ssp5,Liquid Fuels,Losses,2045,6.530692918370775,EJ
rcp45hotter_ssp5,Liquid Fuels,Residential,2045,0.425390858319921,EJ
rcp45hotter_ssp5,Liquid Fuels,Transportation-NonVehicle,2045,7.963863610922,EJ
rcp45hotter_ssp5,Liquid Fuels,Transportation-Vehicle,2045,23.6607535841,EJ
rcp45hotter_ssp5,Natural Gas,Gas,2045,41.5385,EJ
rcp45hotter_ssp5,Natural Gas,Hydrogen,2045,0.15793870000000002,EJ
rcp45hotter_ssp5,Natural Gas,Liquid Fuels,2045,1.69105982425,EJ
rcp45hotter_ssp5,Nuclear,Electricity,2045,1.5144807086288299,EJ
rcp45hotter_ssp5,Nuclear,Hydrogen,2045,0.0291879,EJ
rcp45hotter_ssp5,Oil,Liquid Fuels,2045,38.964147143,EJ
rcp45hotter_ssp5,Solar,Electricity,2045,4.868365252731657,EJ
rcp45hotter_ssp5,Wind,Electricity,2045,7.771200948722454,EJ
rcp45hotter_ssp5,Biomass,Commercial,2050,0.204741548737185,EJ
rcp45hotter_ssp5,Biomass,Electricity,2050,0.102884999778503,EJ
rcp45hotter_ssp5,Biomass,Gas,2050,1.00184,EJ
rcp45hotter_ssp5,Biomass,Hydrogen,2050,0.0419306,EJ
rcp45hotter_ssp5,Biomass,Industry,2050,2.521996288803,EJ
rcp45hotter_ssp5,Biomass,Liquid Fuels,2050,8.9438724867989,EJ
rcp45hotter_ssp5,Biomass,Residential,2050,0.508282445843691,EJ
rcp45hotter_ssp5,Coal,Commercial,2050,0,EJ
rcp45hotter_ssp5,Coal,Electricity,2050,0.901215961201375,EJ
rcp45hotter_ssp5,Coal,Gas,2050,0,EJ
rcp45hotter_ssp5,Coal,Hydrogen,2050,0.0345298,EJ
rcp45hotter_ssp5,Coal,Industry,2050,1.57731184688,EJ
rcp45hotter_ssp5,Coal,Liquid Fuels,2050,0.5841618992350001,EJ
rcp45hotter_ssp5,Coal,Residential,2050,0,EJ
rcp45hotter_ssp5,Electricity,Commercial,2050,7.864139908140587,EJ
rcp45hotter_ssp5,Electricity,Industry,2050,5.7493072552,EJ
rcp45hotter_ssp5,Electricity,Liquid Fuels,2050,0.2051738677564,EJ
rcp45hotter_ssp5,Electricity,Losses,2050,11.05299916485854,EJ
rcp45hotter_ssp5,Electricity,Residential,2050,8.64819872620454,EJ
rcp45hotter_ssp5,Electricity,Transportation-NonVehicle,2050,0.06671869857,EJ
rcp45hotter_ssp5,Electricity,Transportation-Vehicle,2050,0.82394653121,EJ
rcp45hotter_ssp5,Gas,Commercial,2050,3.857032854684789,EJ
rcp45hotter_ssp5,Gas,Electricity,2050,14.919134201092099,EJ
rcp45hotter_ssp5,Gas,Hydrogen,2050,0.278834,EJ
rcp45hotter_ssp5,Gas,Industry,2050,10.99780044569,EJ
rcp45hotter_ssp5,Gas,Liquid Fuels,2050,1.01707966863772,EJ
rcp45hotter_ssp5,Gas,Losses,2050,1.516662082722803,EJ
rcp45hotter_ssp5,Gas,Residential,2050,4.600313746130594,EJ
rcp45hotter_ssp5,Gas,Transportation-Vehicle,2050,6.093483001042,EJ
rcp45hotter_ssp5,Geothermal,Electricity,2050,0,EJ
rcp45hotter_ssp5,Hydrogen,Industry,2050,0.02519321223281,EJ
rcp45hotter_ssp5,Hydrogen,Losses,2050,0.20161813139719004,EJ
rcp45hotter_ssp5,Hydrogen,Transportation-Vehicle,2050,0.35131105637,EJ
rcp45hotter_ssp5,Hydropower,Electricity,2050,0.9965605291,EJ
rcp45hotter_ssp5,Liquid Fuels,Commercial,2050,0.605137792128605,EJ
rcp45hotter_ssp5,Liquid Fuels,Electricity,2050,0,EJ
rcp45hotter_ssp5,Liquid Fuels,Industry,2050,10.535464005465,EJ
rcp45hotter_ssp5,Liquid Fuels,Losses,2050,7.9454926648589606,EJ
rcp45hotter_ssp5,Liquid Fuels,Residential,2050,0.343100698635459,EJ
rcp45hotter_ssp5,Liquid Fuels,Transportation-NonVehicle,2050,8.41241612499,EJ
rcp45hotter_ssp5,Liquid Fuels,Transportation-Vehicle,2050,23.7297328152,EJ
rcp45hotter_ssp5,Natural Gas,Gas,2050,42.2785,EJ
rcp45hotter_ssp5,Natural Gas,Hydrogen,2050,0.1850866,EJ
rcp45hotter_ssp5,Natural Gas,Liquid Fuels,2050,2.69182762285,EJ
rcp45hotter_ssp5,Nuclear,Electricity,2050,0.89440064021472,EJ
rcp45hotter_ssp5,Nuclear,Hydrogen,2050,0.0377414,EJ
rcp45hotter_ssp5,Oil,Liquid Fuels,2050,38.129228556,EJ
rcp45hotter_ssp5,Solar,Electricity,2050,6.31614165580302,EJ
rcp45hotter_ssp5,Wind,Electricity,2050,10.280146164750352,EJ
rcp45hotter_ssp5,Biomass,Commercial,2055,0.195129725413828,EJ
rcp45hotter_ssp5,Biomass,Electricity,2055,0.141132335192939,EJ
rcp45hotter_ssp5,Biomass,Gas,2055,0.863028,EJ
rcp45hotter_ssp5,Biomass,Hydrogen,2055,0.0464075,EJ
rcp45hotter_ssp5,Biomass,Industry,2055,2.5947913171640002,EJ
rcp45hotter_ssp5,Biomass,Liquid Fuels,2055,10.5100765237933,EJ
rcp45hotter_ssp5,Biomass,Residential,2055,0.461343870454007,EJ
rcp45hotter_ssp5,Coal,Commercial,2055,0,EJ
rcp45hotter_ssp5,Coal,Electricity,2055,0.992652408425206,EJ
rcp45hotter_ssp5,Coal,Gas,2055,0,EJ
rcp45hotter_ssp5,Coal,Hydrogen,2055,0.0449585,EJ
rcp45hotter_ssp5,Coal,Industry,2055,1.49230145949,EJ
rcp45hotter_ssp5,Coal,Liquid Fuels,2055,0.8204074335207,EJ
rcp45hotter_ssp5,Coal,Residential,2055,0,EJ
rcp45hotter_ssp5,Electricity,Commercial,2055,8.39642066958801,EJ
rcp45hotter_ssp5,Electricity,Industry,2055,6.8382265977,EJ
rcp45hotter_ssp5,Electricity,Liquid Fuels,2055,0.2042454127744,EJ
rcp45hotter_ssp5,Electricity,Losses,2055,11.76105602602744,EJ
rcp45hotter_ssp5,Electricity,Residential,2055,9.263331009100815,EJ
rcp45hotter_ssp5,Electricity,Transportation-NonVehicle,2055,0.07551028894,EJ
rcp45hotter_ssp5,Electricity,Transportation-Vehicle,2055,1.01343552231,EJ
rcp45hotter_ssp5,Gas,Commercial,2055,3.928859069401604,EJ
rcp45hotter_ssp5,Gas,Electricity,2055,13.534520798462,EJ
rcp45hotter_ssp5,Gas,Hydrogen,2055,0.344291,EJ
rcp45hotter_ssp5,Gas,Industry,2055,10.91174544624,EJ
rcp45hotter_ssp5,Gas,Liquid Fuels,2055,0.975712586290076,EJ
rcp45hotter_ssp5,Gas,Losses,2055,1.4691878309977326,EJ
rcp45hotter_ssp5,Gas,Residential,2055,4.409980645598588,EJ
rcp45hotter_ssp5,Gas,Transportation-Vehicle,2055,7.07503062301,EJ
rcp45hotter_ssp5,Geothermal,Electricity,2055,0,EJ
rcp45hotter_ssp5,Hydrogen,Industry,2055,0.042279197857244,EJ
rcp45hotter_ssp5,Hydrogen,Losses,2055,0.24059079438275605,EJ
rcp45hotter_ssp5,Hydrogen,Transportation-Vehicle,2055,0.42539610776,EJ
rcp45hotter_ssp5,Hydropower,Electricity,2055,0.9980285891,EJ
rcp45hotter_ssp5,Liquid Fuels,Commercial,2055,0.606213910933022,EJ
rcp45hotter_ssp5,Liquid Fuels,Electricity,2055,0,EJ
rcp45hotter_ssp5,Liquid Fuels,Industry,2055,11.262979181119,EJ
rcp45hotter_ssp5,Liquid Fuels,Losses,2055,9.07106293796921,EJ
rcp45hotter_ssp5,Liquid Fuels,Residential,2055,0.248179969191243,EJ
rcp45hotter_ssp5,Liquid Fuels,Transportation-NonVehicle,2055,8.94987550896,EJ
rcp45hotter_ssp5,Liquid Fuels,Transportation-Vehicle,2055,24.0465170292,EJ
rcp45hotter_ssp5,Natural Gas,Gas,2055,41.7863,EJ
rcp45hotter_ssp5,Natural Gas,Hydrogen,2055,0.2059769,EJ
rcp45hotter_ssp5,Natural Gas,Liquid Fuels,2055,3.607823504294,EJ
rcp45hotter_ssp5,Nuclear,Electricity,2055,0.92023121767329,EJ
rcp45hotter_ssp5,Nuclear,Hydrogen,2055,0.0666322,EJ
rcp45hotter_ssp5,Oil,Liquid Fuels,2055,38.0665630767,EJ
rcp45hotter_ssp5,Solar,Electricity,2055,7.829505681641418,EJ
rcp45hotter_ssp5,Wind,Electricity,2055,13.136154495945814,EJ
rcp45hotter_ssp5,Biomass,Commercial,2060,0.187846784161601,EJ
rcp45hotter_ssp5,Biomass,Electricity,2060,0.230515226459518,EJ
rcp45hotter_ssp5,Biomass,Gas,2060,0.790712,EJ
rcp45hotter_ssp5,Biomass,Hydrogen,2060,0.0554342,EJ
rcp45hotter_ssp5,Biomass,Industry,2060,2.63352159452,EJ
rcp45hotter_ssp5,Biomass,Liquid Fuels,2060,11.84376547591421,EJ
rcp45hotter_ssp5,Biomass,Residential,2060,0.433576988045583,EJ
rcp45hotter_ssp5,Coal,Commercial,2060,0,EJ
rcp45hotter_ssp5,Coal,Electricity,2060,1.146707966865864,EJ
rcp45hotter_ssp5,Coal,Gas,2060,0,EJ
rcp45hotter_ssp5,Coal,Hydrogen,2060,0.0545187,EJ
rcp45hotter_ssp5,Coal,Industry,2060,1.25876754147,EJ
rcp45hotter_ssp5,Coal,Liquid Fuels,2060,1.0143671575662,EJ
rcp45hotter_ssp5,Coal,Residential,2060,0,EJ
rcp45hotter_ssp5,Electricity,Commercial,2060,9.019449862480897,EJ
rcp45hotter_ssp5,Electricity,Industry,2060,8.5356880882,EJ
rcp45hotter_ssp5,Electricity,Liquid Fuels,2060,0.20818980284301,EJ
rcp45hotter_ssp5,Electricity,Losses,2060,13.290571142667698,EJ
rcp45hotter_ssp5,Electricity,Residential,2060,10.00082903747814,EJ
rcp45hotter_ssp5,Electricity,Transportation-NonVehicle,2060,0.08536048035,EJ
rcp45hotter_ssp5,Electricity,Transportation-Vehicle,2060,1.1927546281699999,EJ
rcp45hotter_ssp5,Gas,Commercial,2060,3.920789589697418,EJ
rcp45hotter_ssp5,Gas,Electricity,2060,13.6404462082745,EJ
rcp45hotter_ssp5,Gas,Hydrogen,2060,0.421479,EJ
rcp45hotter_ssp5,Gas,Industry,2060,10.21139418027,EJ
rcp45hotter_ssp5,Gas,Liquid Fuels,2060,0.9816538257149741,EJ
rcp45hotter_ssp5,Gas,Losses,2060,1.4477921017395587,EJ
rcp45hotter_ssp5,Gas,Residential,2060,4.375444512713549,EJ
rcp45hotter_ssp5,Gas,Transportation-Vehicle,2060,7.97651258159,EJ
rcp45hotter_ssp5,Geothermal,Electricity,2060,0,EJ
rcp45hotter_ssp5,Hydrogen,Industry,2060,0.077469246800003,EJ
rcp45hotter_ssp5,Hydrogen,Losses,2060,0.28849062844999696,EJ
rcp45hotter_ssp5,Hydrogen,Transportation-Vehicle,2060,0.50953462475,EJ
rcp45hotter_ssp5,Hydropower,Electricity,2060,0.9973938202,EJ
rcp45hotter_ssp5,Liquid Fuels,Commercial,2060,0.615426201254469,EJ
rcp45hotter_ssp5,Liquid Fuels,Electricity,2060,0,EJ
rcp45hotter_ssp5,Liquid Fuels,Industry,2060,12.05168879063,EJ
rcp45hotter_ssp5,Liquid Fuels,Losses,2060,10.034246961224603,EJ
rcp45hotter_ssp5,Liquid Fuels,Residential,2060,0.217518371249323,EJ
rcp45hotter_ssp5,Liquid Fuels,Transportation-NonVehicle,2060,9.52850730411,EJ
rcp45hotter_ssp5,Liquid Fuels,Transportation-Vehicle,2060,24.6796907655,EJ
rcp45hotter_ssp5,Natural Gas,Gas,2060,42.1848,EJ
rcp45hotter_ssp5,Natural Gas,Hydrogen,2060,0.23009459999999998,EJ
rcp45hotter_ssp5,Natural Gas,Liquid Fuels,2060,4.33071400943,EJ
rcp45hotter_ssp5,Nuclear,Electricity,2060,1.05458845356916,EJ
rcp45hotter_ssp5,Nuclear,Hydrogen,2060,0.113968,EJ
rcp45hotter_ssp5,Oil,Liquid Fuels,2060,38.7483881225,EJ
rcp45hotter_ssp5,Solar,Electricity,2060,9.566197960805031,EJ
rcp45hotter_ssp5,Wind,Electricity,2060,15.696993406015668,EJ
rcp45hotter_ssp5,Biomass,Commercial,2065,0.173512271694294,EJ
rcp45hotter_ssp5,Biomass,Electricity,2065,0.447029670070441,EJ
rcp45hotter_ssp5,Biomass,Gas,2065,0.658419,EJ
rcp45hotter_ssp5,Biomass,Hydrogen,2065,0.0579738,EJ
rcp45hotter_ssp5,Biomass,Industry,2065,2.614238324536,EJ
rcp45hotter_ssp5,Biomass,Liquid Fuels,2065,13.18997985560985,EJ
rcp45hotter_ssp5,Biomass,Residential,2065,0.391111545045314,EJ
rcp45hotter_ssp5,Coal,Commercial,2065,0,EJ
rcp45hotter_ssp5,Coal,Electricity,2065,1.383297312061663,EJ
rcp45hotter_ssp5,Coal,Gas,2065,0,EJ
rcp45hotter_ssp5,Coal,Hydrogen,2065,0.0625429,EJ
rcp45hotter_ssp5,Coal,Industry,2065,0.977055322133,EJ
rcp45hotter_ssp5,Coal,Liquid Fuels,2065,1.21273333137637,EJ
rcp45hotter_ssp5,Coal,Residential,2065,0,EJ
rcp45hotter_ssp5,Electricity,Commercial,2065,9.665579817728338,EJ
rcp45hotter_ssp5,Electricity,Industry,2065,10.5851615027,EJ
rcp45hotter_ssp5,Electricity,Liquid Fuels,2065,0.21346813771288,EJ
rcp45hotter_ssp5,Electricity,Losses,2065,14.538968837979795,EJ
rcp45hotter_ssp5,Electricity,Residential,2065,10.694533520255114,EJ
rcp45hotter_ssp5,Electricity,Transportation-NonVehicle,2065,0.09663361663,EJ
rcp45hotter_ssp5,Electricity,Transportation-Vehicle,2065,1.3751489311,EJ
rcp45hotter_ssp5,Gas,Commercial,2065,3.827799455866329,EJ
rcp45hotter_ssp5,Gas,Electricity,2065,13.2500564821343,EJ
rcp45hotter_ssp5,Gas,Hydrogen,2065,0.477622,EJ
rcp45hotter_ssp5,Gas,Industry,2065,9.22974570804,EJ
rcp45hotter_ssp5,Gas,Liquid Fuels,2065,1.002012386055288,EJ
rcp45hotter_ssp5,Gas,Losses,2065,1.386310612173581,EJ
rcp45hotter_ssp5,Gas,Residential,2065,4.177004978820508,EJ
rcp45hotter_ssp5,Gas,Transportation-Vehicle,2065,8.82906737691,EJ
rcp45hotter_ssp5,Geothermal,Electricity,2065,0,EJ
rcp45hotter_ssp5,Hydrogen,Industry,2065,0.102554698545346,EJ
rcp45hotter_ssp5,Hydrogen,Losses,2065,0.324995398784654,EJ
rcp45hotter_ssp5,Hydrogen,Transportation-Vehicle,2065,0.60800960267,EJ
rcp45hotter_ssp5,Hydropower,Electricity,2065,0.9976196991,EJ
rcp45hotter_ssp5,Liquid Fuels,Commercial,2065,0.622967730097163,EJ
rcp45hotter_ssp5,Liquid Fuels,Electricity,2065,0,EJ
rcp45hotter_ssp5,Liquid Fuels,Industry,2065,12.781626515248,EJ
rcp45hotter_ssp5,Liquid Fuels,Losses,2065,11.004204221374863,EJ
rcp45hotter_ssp5,Liquid Fuels,Residential,2065,0.193685431959371,EJ
rcp45hotter_ssp5,Liquid Fuels,Transportation-NonVehicle,2065,10.0892121291,EJ
rcp45hotter_ssp5,Liquid Fuels,Transportation-Vehicle,2065,25.5261157451,EJ
rcp45hotter_ssp5,Natural Gas,Gas,2065,41.5212,EJ
rcp45hotter_ssp5,Natural Gas,Hydrogen,2065,0.240099,EJ
rcp45hotter_ssp5,Natural Gas,Liquid Fuels,2065,5.040602794925,EJ
rcp45hotter_ssp5,Nuclear,Electricity,2065,1.30469027627874,EJ
rcp45hotter_ssp5,Nuclear,Hydrogen,2065,0.197322,EJ
rcp45hotter_ssp5,Oil,Liquid Fuels,2065,39.5590152672,EJ
rcp45hotter_ssp5,Solar,Electricity,2065,11.249756623232425,EJ
rcp45hotter_ssp5,Wind,Electricity,2065,18.53704430122856,EJ
rcp45hotter_ssp5,Biomass,Commercial,2070,0.15647438041977,EJ
rcp45hotter_ssp5,Biomass,Electricity,2070,0.742709056302142,EJ
rcp45hotter_ssp5,Biomass,Gas,2070,0.531378,EJ
rcp45hotter_ssp5,Biomass,Hydrogen,2070,0.0596082,EJ
rcp45hotter_ssp5,Biomass,Industry,2070,2.591240456241,EJ
rcp45hotter_ssp5,Biomass,Liquid Fuels,2070,14.3804422904358,EJ
rcp45hotter_ssp5,Biomass,Residential,2070,0.34751114189693,EJ
rcp45hotter_ssp5,Coal,Commercial,2070,0,EJ
rcp45hotter_ssp5,Coal,Electricity,2070,1.717458674618313,EJ
rcp45hotter_ssp5,Coal,Gas,2070,0,EJ
rcp45hotter_ssp5,Coal,Hydrogen,2070,0.0788832,EJ
rcp45hotter_ssp5,Coal,Industry,2070,0.803426299736,EJ
rcp45hotter_ssp5,Coal,Liquid Fuels,2070,1.390335788418,EJ
rcp45hotter_ssp5,Coal,Residential,2070,0,EJ
rcp45hotter_ssp5,Electricity,Commercial,2070,10.298588733175036,EJ
rcp45hotter_ssp5,Electricity,Industry,2070,12.4141518659,EJ
rcp45hotter_ssp5,Electricity,Liquid Fuels,2070,0.21663558281771,EJ
rcp45hotter_ssp5,Electricity,Losses,2070,15.790269363458293,EJ
rcp45hotter_ssp5,Electricity,Residential,2070,11.339308267502117,EJ
rcp45hotter_ssp5,Electricity,Transportation-NonVehicle,2070,0.10937697641000001,EJ
rcp45hotter_ssp5,Electricity,Transportation-Vehicle,2070,1.5811087151,EJ
rcp45hotter_ssp5,Gas,Commercial,2070,3.737200045571395,EJ
rcp45hotter_ssp5,Gas,Electricity,2070,12.6427946736764,EJ
rcp45hotter_ssp5,Gas,Hydrogen,2070,0.512131,EJ
rcp45hotter_ssp5,Gas,Industry,2070,8.6978722706,EJ
rcp45hotter_ssp5,Gas,Liquid Fuels,2070,0.999624332642849,EJ
rcp45hotter_ssp5,Gas,Losses,2070,1.3442054722822974,EJ
rcp45hotter_ssp5,Gas,Residential,2070,4.012216537387053,EJ
rcp45hotter_ssp5,Gas,Transportation-Vehicle,2070,9.65783366784,EJ
rcp45hotter_ssp5,Geothermal,Electricity,2070,0,EJ
rcp45hotter_ssp5,Hydrogen,Industry,2070,0.100309387499752,EJ
rcp45hotter_ssp5,Hydrogen,Losses,2070,0.361029342360248,EJ
rcp45hotter_ssp5,Hydrogen,Transportation-Vehicle,2070,0.72017317014,EJ
rcp45hotter_ssp5,Hydropower,Electricity,2070,0.9974026291,EJ
rcp45hotter_ssp5,Liquid Fuels,Commercial,2070,0.626623402309375,EJ
rcp45hotter_ssp5,Liquid Fuels,Electricity,2070,0,EJ
rcp45hotter_ssp5,Liquid Fuels,Industry,2070,13.3886584517744,EJ
rcp45hotter_ssp5,Liquid Fuels,Losses,2070,11.880207511219098,EJ
rcp45hotter_ssp5,Liquid Fuels,Residential,2070,0.178017037366484,EJ
rcp45hotter_ssp5,Liquid Fuels,Transportation-NonVehicle,2070,10.58179081965,EJ
rcp45hotter_ssp5,Liquid Fuels,Transportation-Vehicle,2070,26.4631975189,EJ
rcp45hotter_ssp5,Natural Gas,Gas,2070,41.0725,EJ
rcp45hotter_ssp5,Natural Gas,Hydrogen,2070,0.27946150000000003,EJ
rcp45hotter_ssp5,Natural Gas,Liquid Fuels,2070,5.6345335241050005,EJ
rcp45hotter_ssp5,Nuclear,Electricity,2070,1.58810878065726,EJ
rcp45hotter_ssp5,Nuclear,Hydrogen,2070,0.251428,EJ
rcp45hotter_ssp5,Oil,Liquid Fuels,2070,40.4969232228,EJ
rcp45hotter_ssp5,Solar,Electricity,2070,12.878360745620784,EJ
rcp45hotter_ssp5,Wind,Electricity,2070,21.182604944388256,EJ
rcp45hotter_ssp5,Biomass,Commercial,2075,0.146163156984064,EJ
rcp45hotter_ssp5,Biomass,Electricity,2075,1.484379540912903,EJ
rcp45hotter_ssp5,Biomass,Gas,2075,0.5917,EJ
rcp45hotter_ssp5,Biomass,Hydrogen,2075,0.0685204,EJ
rcp45hotter_ssp5,Biomass,Industry,2075,2.607246593536,EJ
rcp45hotter_ssp5,Biomass,Liquid Fuels,2075,17.2070803271217,EJ
rcp45hotter_ssp5,Biomass,Residential,2075,0.319105252186516,EJ
rcp45hotter_ssp5,Coal,Commercial,2075,0,EJ
rcp45hotter_ssp5,Coal,Electricity,2075,2.178280213720494,EJ
rcp45hotter_ssp5,Coal,Gas,2075,0,EJ
rcp45hotter_ssp5,Coal,Hydrogen,2075,0.0974142,EJ
rcp45hotter_ssp5,Coal,Industry,2075,0.701927931082,EJ
rcp45hotter_ssp5,Coal,Liquid Fuels,2075,1.5836040794179,EJ
rcp45hotter_ssp5,Coal,Residential,2075,0,EJ
rcp45hotter_ssp5,Electricity,Commercial,2075,11.060015084127842,EJ
rcp45hotter_ssp5,Electricity,Industry,2075,14.12263147544,EJ
rcp45hotter_ssp5,Electricity,Liquid Fuels,2075,0.2195210539305,EJ
rcp45hotter_ssp5,Electricity,Losses,2075,17.051877916195878,EJ
rcp45hotter_ssp5,Electricity,Residential,2075,12.095766332008036,EJ
rcp45hotter_ssp5,Electricity,Transportation-NonVehicle,2075,0.12371690678,EJ
rcp45hotter_ssp5,Electricity,Transportation-Vehicle,2075,1.8185813396,EJ
rcp45hotter_ssp5,Gas,Commercial,2075,3.631955333557652,EJ
rcp45hotter_ssp5,Gas,Electricity,2075,11.4766779870945,EJ
rcp45hotter_ssp5,Gas,Hydrogen,2075,0.537986,EJ
rcp45hotter_ssp5,Gas,Industry,2075,8.607030302516,EJ
rcp45hotter_ssp5,Gas,Liquid Fuels,2075,1.03173984438841,EJ
rcp45hotter_ssp5,Gas,Losses,2075,1.3435751515462329,EJ
rcp45hotter_ssp5,Gas,Residential,2075,3.82734972858721,EJ
rcp45hotter_ssp5,Gas,Transportation-Vehicle,2075,10.46228565231,EJ
rcp45hotter_ssp5,Geothermal,Electricity,2075,0,EJ
rcp45hotter_ssp5,Hydrogen,Industry,2075,0.097225523339292,EJ
rcp45hotter_ssp5,Hydrogen,Losses,2075,0.40017823231070815,EJ
rcp45hotter_ssp5,Hydrogen,Transportation-Vehicle,2075,0.84597374435,EJ
rcp45hotter_ssp5,Hydropower,Electricity,2075,0.9977863891000001,EJ
rcp45hotter_ssp5,Liquid Fuels,Commercial,2075,0.632405310343574,EJ
rcp45hotter_ssp5,Liquid Fuels,Electricity,2075,0,EJ
rcp45hotter_ssp5,Liquid Fuels,Industry,2075,14.0346997668581,EJ
rcp45hotter_ssp5,Liquid Fuels,Losses,2075,13.432395319527267,EJ
rcp45hotter_ssp5,Liquid Fuels,Residential,2075,0.16748534759456699,EJ
rcp45hotter_ssp5,Liquid Fuels,Transportation-NonVehicle,2075,11.11226049642,EJ
rcp45hotter_ssp5,Liquid Fuels,Transportation-Vehicle,2075,27.4919228866,EJ
rcp45hotter_ssp5,Natural Gas,Gas,2075,40.3269,EJ
rcp45hotter_ssp5,Natural Gas,Hydrogen,2075,0.32663190000000003,EJ
rcp45hotter_ssp5,Natural Gas,Liquid Fuels,2075,6.215203337885,EJ
rcp45hotter_ssp5,Nuclear,Electricity,2075,1.93756795194942,EJ
rcp45hotter_ssp5,Nuclear,Hydrogen,2075,0.312825,EJ
rcp45hotter_ssp5,Oil,Liquid Fuels,2075,40.6140204846,EJ
rcp45hotter_ssp5,Solar,Electricity,2075,14.43198826740914,EJ
rcp45hotter_ssp5,Wind,Electricity,2075,23.9854297578958,EJ
rcp45hotter_ssp5,Biomass,Commercial,2080,0.130567345640657,EJ
rcp45hotter_ssp5,Biomass,Electricity,2080,3.060502224162052,EJ
rcp45hotter_ssp5,Biomass,Gas,2080,0.381084,EJ
rcp45hotter_ssp5,Biomass,Hydrogen,2080,0.0525302,EJ
rcp45hotter_ssp5,Biomass,Industry,2080,2.4104495828133,EJ
rcp45hotter_ssp5,Biomass,Liquid Fuels,2080,22.4809436512761,EJ
rcp45hotter_ssp5,Biomass,Residential,2080,0.271256015545063,EJ
rcp45hotter_ssp5,Coal,Commercial,2080,0,EJ
rcp45hotter_ssp5,Coal,Electricity,2080,2.501442791991177,EJ
rcp45hotter_ssp5,Coal,Gas,2080,0,EJ
rcp45hotter_ssp5,Coal,Hydrogen,2080,0.126243,EJ
rcp45hotter_ssp5,Coal,Industry,2080,0.511765579397,EJ
rcp45hotter_ssp5,Coal,Liquid Fuels,2080,1.717923344326,EJ
rcp45hotter_ssp5,Coal,Residential,2080,0,EJ
rcp45hotter_ssp5,Electricity,Commercial,2080,11.973518157111865,EJ
rcp45hotter_ssp5,Electricity,Industry,2080,16.2778833146,EJ
rcp45hotter_ssp5,Electricity,Liquid Fuels,2080,0.2099227988333,EJ
rcp45hotter_ssp5,Electricity,Losses,2080,19.252623994802654,EJ
rcp45hotter_ssp5,Electricity,Residential,2080,13.028184139123754,EJ
rcp45hotter_ssp5,Electricity,Transportation-NonVehicle,2080,0.13969561713,EJ
rcp45hotter_ssp5,Electricity,Transportation-Vehicle,2080,2.1356984429,EJ
rcp45hotter_ssp5,Gas,Commercial,2080,3.467338236367939,EJ
rcp45hotter_ssp5,Gas,Electricity,2080,11.058076475452,EJ
rcp45hotter_ssp5,Gas,Hydrogen,2080,0.501985,EJ
rcp45hotter_ssp5,Gas,Industry,2080,8.365719089095,EJ
rcp45hotter_ssp5,Gas,Liquid Fuels,2080,0.9833939673311,EJ
rcp45hotter_ssp5,Gas,Losses,2080,1.2937701584227241,EJ
rcp45hotter_ssp5,Gas,Residential,2080,3.565743838311237,EJ
rcp45hotter_ssp5,Gas,Transportation-Vehicle,2080,11.25885723502,EJ
rcp45hotter_ssp5,Geothermal,Electricity,2080,0,EJ
rcp45hotter_ssp5,Hydrogen,Industry,2080,0.107826971188947,EJ
rcp45hotter_ssp5,Hydrogen,Losses,2080,0.43468774323105297,EJ
rcp45hotter_ssp5,Hydrogen,Transportation-Vehicle,2080,1.00204058558,EJ
rcp45hotter_ssp5,Hydropower,Electricity,2080,0.9963982232,EJ
rcp45hotter_ssp5,Liquid Fuels,Commercial,2080,0.606600405725412,EJ
rcp45hotter_ssp5,Liquid Fuels,Electricity,2080,0,EJ
rcp45hotter_ssp5,Liquid Fuels,Industry,2080,14.41498787283637,EJ
rcp45hotter_ssp5,Liquid Fuels,Losses,2080,16.050437529201666,EJ
rcp45hotter_ssp5,Liquid Fuels,Residential,2080,0.153851085771064,EJ
rcp45hotter_ssp5,Liquid Fuels,Transportation-NonVehicle,2080,11.34178652527,EJ
rcp45hotter_ssp5,Liquid Fuels,Transportation-Vehicle,2080,28.3231990689,EJ
rcp45hotter_ssp5,Natural Gas,Gas,2080,40.1138,EJ
rcp45hotter_ssp5,Natural Gas,Hydrogen,2080,0.4365191,EJ
rcp45hotter_ssp5,Natural Gas,Liquid Fuels,2080,6.642667752538,EJ
rcp45hotter_ssp5,Nuclear,Electricity,2080,2.28737263668406,EJ
rcp45hotter_ssp5,Nuclear,Hydrogen,2080,0.427278,EJ
rcp45hotter_ssp5,Oil,Liquid Fuels,2080,38.856010973400004,EJ
rcp45hotter_ssp5,Solar,Electricity,2080,16.00836305722528,EJ
rcp45hotter_ssp5,Wind,Electricity,2080,27.105371055787,EJ
rcp45hotter_ssp5,Biomass,Commercial,2085,0.10798104732728,EJ
rcp45hotter_ssp5,Biomass,Electricity,2085,5.301122201038536,EJ
