scenario,target,source,year,value
rcp45hotter_ssp5,SheepGoat,water_td_an_W,2005,0.01974891095
rcp45hotter_ssp5,SheepGoat,water_td_an_W,2010,0.01743152872
rcp45hotter_ssp5,SheepGoat,water_td_an_W,2015,0.01669642898
rcp45hotter_ssp5,SheepGoat,water_td_an_W,2020,0.015128868240000001
rcp45hotter_ssp5,SheepGoat,water_td_an_W,2025,0.01388485252
rcp45hotter_ssp5,SheepGoat,water_td_an_W,2030,0.01206797068
rcp45hotter_ssp5,SheepGoat,water_td_an_W,2035,0.0107852428
rcp45hotter_ssp5,SheepGoat,water_td_an_W,2040,0.00971024928
rcp45hotter_ssp5,SheepGoat,water_td_an_W,2045,0.00911112288
rcp45hotter_ssp5,SheepGoat,water_td_an_W,2050,0.00865945303546
rcp45hotter_ssp5,SheepGoat,water_td_an_W,2055,0.00810574639127
rcp45hotter_ssp5,SheepGoat,water_td_an_W,2060,0.0080130394491
rcp45hotter_ssp5,SheepGoat,water_td_an_W,2065,0.00781890151333
rcp45hotter_ssp5,SheepGoat,water_td_an_W,2070,0.00726224853356
rcp45hotter_ssp5,SheepGoat,water_td_an_W,2075,0.006797280553020001
rcp45hotter_ssp5,SheepGoat,water_td_an_W,2080,0.0051818598727749994
rcp45hotter_ssp5,SheepGoat,water_td_an_W,2085,0.0038494014811949998
rcp45hotter_ssp5,SheepGoat,water_td_an_W,2090,0.002343790253803
rcp45hotter_ssp5,SheepGoat,water_td_an_W,2095,0.0010694628
rcp45hotter_ssp5,SheepGoat,water_td_an_W,2100,5.929379000000001e-4
rcp45hotter_ssp5,municipal water,water_td_dom_W,1975,48.3596812
rcp45hotter_ssp5,municipal water,water_td_dom_W,1990,56.880551000000004
rcp45hotter_ssp5,municipal water,water_td_dom_W,2005,64.9410424
rcp45hotter_ssp5,municipal water,water_td_dom_W,2010,61.1225857
rcp45hotter_ssp5,municipal water,water_td_dom_W,2015,56.6727954
rcp45hotter_ssp5,municipal water,water_td_dom_W,2020,60.2906226
rcp45hotter_ssp5,municipal water,water_td_dom_W,2025,64.0289372
rcp45hotter_ssp5,municipal water,water_td_dom_W,2030,67.935767
rcp45hotter_ssp5,municipal water,water_td_dom_W,2035,71.9256391
rcp45hotter_ssp5,municipal water,water_td_dom_W,2040,75.678472
rcp45hotter_ssp5,municipal water,water_td_dom_W,2045,79.2835043
rcp45hotter_ssp5,municipal water,water_td_dom_W,2050,82.7987566
rcp45hotter_ssp5,municipal water,water_td_dom_W,2055,86.2757931
rcp45hotter_ssp5,municipal water,water_td_dom_W,2060,89.945176
rcp45hotter_ssp5,municipal water,water_td_dom_W,2065,93.844219
rcp45hotter_ssp5,municipal water,water_td_dom_W,2070,97.086961
rcp45hotter_ssp5,municipal water,water_td_dom_W,2075,100.979651
rcp45hotter_ssp5,municipal water,water_td_dom_W,2080,104.851397
rcp45hotter_ssp5,municipal water,water_td_dom_W,2085,108.696503
rcp45hotter_ssp5,municipal water,water_td_dom_W,2090,112.066962
rcp45hotter_ssp5,municipal water,water_td_dom_W,2095,112.599
rcp45hotter_ssp5,municipal water,water_td_dom_W,2100,114.896013
rcp45hotter_ssp5,industry,water_td_ind_W,1975,34.44764413
rcp45hotter_ssp5,industry,water_td_ind_W,1990,26.452565683
rcp45hotter_ssp5,industry,water_td_ind_W,2005,23.367999303
rcp45hotter_ssp5,industry,water_td_ind_W,2010,20.64601874
rcp45hotter_ssp5,industry,water_td_ind_W,2015,19.32705984
rcp45hotter_ssp5,industry,water_td_ind_W,2020,20.44010934
rcp45hotter_ssp5,industry,water_td_ind_W,2025,21.63726702
rcp45hotter_ssp5,industry,water_td_ind_W,2030,22.95810057
rcp45hotter_ssp5,industry,water_td_ind_W,2035,24.375677630000002
rcp45hotter_ssp5,industry,water_td_ind_W,2040,25.82096422
rcp45hotter_ssp5,industry,water_td_ind_W,2045,27.39550149
rcp45hotter_ssp5,industry,water_td_ind_W,2050,29.05028566
rcp45hotter_ssp5,industry,water_td_ind_W,2055,30.83224588
rcp45hotter_ssp5,industry,water_td_ind_W,2060,32.73293187
rcp45hotter_ssp5,industry,water_td_ind_W,2065,34.76689222
rcp45hotter_ssp5,industry,water_td_ind_W,2070,36.876427729999996
rcp45hotter_ssp5,industry,water_td_ind_W,2075,39.21215678
rcp45hotter_ssp5,industry,water_td_ind_W,2080,41.544170199999996
rcp45hotter_ssp5,industry,water_td_ind_W,2085,43.89514568
rcp45hotter_ssp5,industry,water_td_ind_W,2090,46.23282691
rcp45hotter_ssp5,industry,water_td_ind_W,2095,48.479361499999996
rcp45hotter_ssp5,industry,water_td_ind_W,2100,50.8917651
rcp45hotter_ssp5,Corn,water_td_irr_W,1975,15.57985591815
rcp45hotter_ssp5,Corn,water_td_irr_W,1990,20.03296729082
rcp45hotter_ssp5,Corn,water_td_irr_W,2005,30.24503052
rcp45hotter_ssp5,Corn,water_td_irr_W,2010,32.399881158
rcp45hotter_ssp5,Corn,water_td_irr_W,2015,36.925276547
rcp45hotter_ssp5,Corn,water_td_irr_W,2020,35.4101010095
rcp45hotter_ssp5,Corn,water_td_irr_W,2025,39.9492582544
rcp45hotter_ssp5,Corn,water_td_irr_W,2030,50.7665845784
rcp45hotter_ssp5,Corn,water_td_irr_W,2035,39.3640477118
rcp45hotter_ssp5,Corn,water_td_irr_W,2040,47.3653692331
rcp45hotter_ssp5,Corn,water_td_irr_W,2045,47.4254743816
rcp45hotter_ssp5,Corn,water_td_irr_W,2050,38.33947181748
rcp45hotter_ssp5,Corn,water_td_irr_W,2055,44.35698141713
rcp45hotter_ssp5,Corn,water_td_irr_W,2060,39.45893818499
rcp45hotter_ssp5,Corn,water_td_irr_W,2065,42.527399955940005
rcp45hotter_ssp5,Corn,water_td_irr_W,2070,57.79907807354
rcp45hotter_ssp5,Corn,water_td_irr_W,2075,44.07579121093
rcp45hotter_ssp5,Corn,water_td_irr_W,2080,55.97655996249
rcp45hotter_ssp5,Corn,water_td_irr_W,2085,52.03318894499
rcp45hotter_ssp5,Corn,water_td_irr_W,2090,41.840827189018
rcp45hotter_ssp5,Corn,water_td_irr_W,2095,41.252595217963396
rcp45hotter_ssp5,Corn,water_td_irr_W,2100,37.2258683093458
rcp45hotter_ssp5,FiberCrop,water_td_irr_W,1975,9.908975332733
rcp45hotter_ssp5,FiberCrop,water_td_irr_W,1990,13.208563836057
rcp45hotter_ssp5,FiberCrop,water_td_irr_W,2005,17.247677544516
rcp45hotter_ssp5,FiberCrop,water_td_irr_W,2010,12.368168071248
rcp45hotter_ssp5,FiberCrop,water_td_irr_W,2015,12.954753544948
rcp45hotter_ssp5,FiberCrop,water_td_irr_W,2020,12.942288792085
rcp45hotter_ssp5,FiberCrop,water_td_irr_W,2025,13.487121655889
rcp45hotter_ssp5,FiberCrop,water_td_irr_W,2030,14.209286395167
rcp45hotter_ssp5,FiberCrop,water_td_irr_W,2035,14.239489033222
rcp45hotter_ssp5,FiberCrop,water_td_irr_W,2040,15.390966626107
rcp45hotter_ssp5,FiberCrop,water_td_irr_W,2045,15.273312108200999
rcp45hotter_ssp5,FiberCrop,water_td_irr_W,2050,15.835064920347
rcp45hotter_ssp5,FiberCrop,water_td_irr_W,2055,16.391568460403
rcp45hotter_ssp5,FiberCrop,water_td_irr_W,2060,15.226992129327
rcp45hotter_ssp5,FiberCrop,water_td_irr_W,2065,15.41260196639
rcp45hotter_ssp5,FiberCrop,water_td_irr_W,2070,15.887922417641
rcp45hotter_ssp5,FiberCrop,water_td_irr_W,2075,14.844765418683
rcp45hotter_ssp5,FiberCrop,water_td_irr_W,2080,15.892664420478
rcp45hotter_ssp5,FiberCrop,water_td_irr_W,2085,14.2057778093138
rcp45hotter_ssp5,FiberCrop,water_td_irr_W,2090,13.7019007887282
rcp45hotter_ssp5,FiberCrop,water_td_irr_W,2095,11.200859157574989
rcp45hotter_ssp5,FiberCrop,water_td_irr_W,2100,10.693222681638307
rcp45hotter_ssp5,FodderHerb,water_td_irr_W,1975,3.814954198
rcp45hotter_ssp5,FodderHerb,water_td_irr_W,1990,4.6637075946
rcp45hotter_ssp5,FodderHerb,water_td_irr_W,2005,5.3977466596
rcp45hotter_ssp5,FodderHerb,water_td_irr_W,2010,5.3361578246
rcp45hotter_ssp5,FodderHerb,water_td_irr_W,2015,5.1934868548
rcp45hotter_ssp5,FodderHerb,water_td_irr_W,2020,6.7297718364
rcp45hotter_ssp5,FodderHerb,water_td_irr_W,2025,7.2688317505999995
rcp45hotter_ssp5,FodderHerb,water_td_irr_W,2030,8.7407755909
rcp45hotter_ssp5,FodderHerb,water_td_irr_W,2035,9.8881244495
rcp45hotter_ssp5,FodderHerb,water_td_irr_W,2040,11.769145137799999
rcp45hotter_ssp5,FodderHerb,water_td_irr_W,2045,12.2562126175
rcp45hotter_ssp5,FodderHerb,water_td_irr_W,2050,13.541439283599999
rcp45hotter_ssp5,FodderHerb,water_td_irr_W,2055,16.2102041065
rcp45hotter_ssp5,FodderHerb,water_td_irr_W,2060,15.660104948399999
rcp45hotter_ssp5,FodderHerb,water_td_irr_W,2065,14.5299697398
rcp45hotter_ssp5,FodderHerb,water_td_irr_W,2070,14.863092307299999
rcp45hotter_ssp5,FodderHerb,water_td_irr_W,2075,15.582961099299999
rcp45hotter_ssp5,FodderHerb,water_td_irr_W,2080,16.6960317735
rcp45hotter_ssp5,FodderHerb,water_td_irr_W,2085,16.95144838629
rcp45hotter_ssp5,FodderHerb,water_td_irr_W,2090,17.856212551480002
rcp45hotter_ssp5,FodderHerb,water_td_irr_W,2095,18.4010313026206
rcp45hotter_ssp5,FodderHerb,water_td_irr_W,2100,16.51798366759527
rcp45hotter_ssp5,MiscCrop,water_td_irr_W,1975,11.3856866648
rcp45hotter_ssp5,MiscCrop,water_td_irr_W,1990,13.2408474059
rcp45hotter_ssp5,MiscCrop,water_td_irr_W,2005,15.3812631563
rcp45hotter_ssp5,MiscCrop,water_td_irr_W,2010,15.160039086200001
rcp45hotter_ssp5,MiscCrop,water_td_irr_W,2015,15.255144125
rcp45hotter_ssp5,MiscCrop,water_td_irr_W,2020,16.1974012692
rcp45hotter_ssp5,MiscCrop,water_td_irr_W,2025,17.3001413646
rcp45hotter_ssp5,MiscCrop,water_td_irr_W,2030,18.817906421700002
rcp45hotter_ssp5,MiscCrop,water_td_irr_W,2035,19.5417338359
rcp45hotter_ssp5,MiscCrop,water_td_irr_W,2040,20.9624039368
rcp45hotter_ssp5,MiscCrop,water_td_irr_W,2045,21.7126971402
rcp45hotter_ssp5,MiscCrop,water_td_irr_W,2050,22.7799855281
rcp45hotter_ssp5,MiscCrop,water_td_irr_W,2055,23.869378528000002
rcp45hotter_ssp5,MiscCrop,water_td_irr_W,2060,24.5555172864
rcp45hotter_ssp5,MiscCrop,water_td_irr_W,2065,25.4353139478
rcp45hotter_ssp5,MiscCrop,water_td_irr_W,2070,26.732784178
rcp45hotter_ssp5,MiscCrop,water_td_irr_W,2075,26.7202260779
rcp45hotter_ssp5,MiscCrop,water_td_irr_W,2080,28.11389753735
rcp45hotter_ssp5,MiscCrop,water_td_irr_W,2085,27.085687486999998
rcp45hotter_ssp5,MiscCrop,water_td_irr_W,2090,26.30387032457
rcp45hotter_ssp5,MiscCrop,water_td_irr_W,2095,24.039627631426
rcp45hotter_ssp5,MiscCrop,water_td_irr_W,2100,27.6390439643494
rcp45hotter_ssp5,OilCrop,water_td_irr_W,1975,6.5764001819999995
rcp45hotter_ssp5,OilCrop,water_td_irr_W,1990,8.497889808
rcp45hotter_ssp5,OilCrop,water_td_irr_W,2005,12.757546696
rcp45hotter_ssp5,OilCrop,water_td_irr_W,2010,13.837016759
rcp45hotter_ssp5,OilCrop,water_td_irr_W,2015,16.345941506
rcp45hotter_ssp5,OilCrop,water_td_irr_W,2020,17.002032699
rcp45hotter_ssp5,OilCrop,water_td_irr_W,2025,18.607398625000002
rcp45hotter_ssp5,OilCrop,water_td_irr_W,2030,20.087573144
rcp45hotter_ssp5,OilCrop,water_td_irr_W,2035,17.544990935
rcp45hotter_ssp5,OilCrop,water_td_irr_W,2040,18.209932478
rcp45hotter_ssp5,OilCrop,water_td_irr_W,2045,19.283125189
rcp45hotter_ssp5,OilCrop,water_td_irr_W,2050,17.869924069
rcp45hotter_ssp5,OilCrop,water_td_irr_W,2055,20.207479474
rcp45hotter_ssp5,OilCrop,water_td_irr_W,2060,19.19629496
rcp45hotter_ssp5,OilCrop,water_td_irr_W,2065,20.822547394
rcp45hotter_ssp5,OilCrop,water_td_irr_W,2070,24.36605764
rcp45hotter_ssp5,OilCrop,water_td_irr_W,2075,21.771126098
rcp45hotter_ssp5,OilCrop,water_td_irr_W,2080,24.992682848
rcp45hotter_ssp5,OilCrop,water_td_irr_W,2085,25.031003508999998
rcp45hotter_ssp5,OilCrop,water_td_irr_W,2090,22.3059236329
rcp45hotter_ssp5,OilCrop,water_td_irr_W,2095,21.92357491147
rcp45hotter_ssp5,OilCrop,water_td_irr_W,2100,19.34438384039
rcp45hotter_ssp5,OtherGrain,water_td_irr_W,1975,9.25131502647
rcp45hotter_ssp5,OtherGrain,water_td_irr_W,1990,7.45731856413
rcp45hotter_ssp5,OtherGrain,water_td_irr_W,2005,4.34373580675
rcp45hotter_ssp5,OtherGrain,water_td_irr_W,2010,3.5808592307900002
rcp45hotter_ssp5,OtherGrain,water_td_irr_W,2015,4.50679071775
rcp45hotter_ssp5,OtherGrain,water_td_irr_W,2020,4.70459801022
rcp45hotter_ssp5,OtherGrain,water_td_irr_W,2025,4.82383920891
rcp45hotter_ssp5,OtherGrain,water_td_irr_W,2030,5.01593592654
rcp45hotter_ssp5,OtherGrain,water_td_irr_W,2035,4.9679199476399996
rcp45hotter_ssp5,OtherGrain,water_td_irr_W,2040,5.1389519099209995
rcp45hotter_ssp5,OtherGrain,water_td_irr_W,2045,5.283412974032
rcp45hotter_ssp5,OtherGrain,water_td_irr_W,2050,5.2693632808999995
rcp45hotter_ssp5,OtherGrain,water_td_irr_W,2055,5.338833187233
rcp45hotter_ssp5,OtherGrain,water_td_irr_W,2060,5.379719368998
rcp45hotter_ssp5,OtherGrain,water_td_irr_W,2065,5.576835775837
rcp45hotter_ssp5,OtherGrain,water_td_irr_W,2070,5.87223777174
rcp45hotter_ssp5,OtherGrain,water_td_irr_W,2075,5.575074188028
rcp45hotter_ssp5,OtherGrain,water_td_irr_W,2080,5.643449354859
rcp45hotter_ssp5,OtherGrain,water_td_irr_W,2085,5.267686151235
rcp45hotter_ssp5,OtherGrain,water_td_irr_W,2090,4.7461069994871
rcp45hotter_ssp5,OtherGrain,water_td_irr_W,2095,4.1984884861035
rcp45hotter_ssp5,OtherGrain,water_td_irr_W,2100,4.11995911410601
rcp45hotter_ssp5,PalmFruit,water_td_irr_W,1975,7.72723e-4
rcp45hotter_ssp5,PalmFruit,water_td_irr_W,1990,4.9566e-4
rcp45hotter_ssp5,PalmFruit,water_td_irr_W,2005,4.31057e-4
rcp45hotter_ssp5,PalmFruit,water_td_irr_W,2010,3.26053e-4
rcp45hotter_ssp5,PalmFruit,water_td_irr_W,2015,3.48967e-4
rcp45hotter_ssp5,PalmFruit,water_td_irr_W,2020,0.001450297
rcp45hotter_ssp5,PalmFruit,water_td_irr_W,2025,0.001625996
rcp45hotter_ssp5,PalmFruit,water_td_irr_W,2030,0.001838491
rcp45hotter_ssp5,PalmFruit,water_td_irr_W,2035,0.002069165
rcp45hotter_ssp5,PalmFruit,water_td_irr_W,2040,0.002207266
rcp45hotter_ssp5,PalmFruit,water_td_irr_W,2045,0.0022425676
rcp45hotter_ssp5,PalmFruit,water_td_irr_W,2050,0.0025287883
rcp45hotter_ssp5,PalmFruit,water_td_irr_W,2055,0.0024986895
rcp45hotter_ssp5,PalmFruit,water_td_irr_W,2060,0.0026060453999999997
rcp45hotter_ssp5,PalmFruit,water_td_irr_W,2065,0.0026373855
rcp45hotter_ssp5,PalmFruit,water_td_irr_W,2070,0.0026048653
rcp45hotter_ssp5,PalmFruit,water_td_irr_W,2075,0.0025832756999999997
rcp45hotter_ssp5,PalmFruit,water_td_irr_W,2080,0.00266930148
rcp45hotter_ssp5,PalmFruit,water_td_irr_W,2085,0.002519915033
rcp45hotter_ssp5,PalmFruit,water_td_irr_W,2090,0.002494326412
rcp45hotter_ssp5,PalmFruit,water_td_irr_W,2095,0.0023803602220400003
rcp45hotter_ssp5,PalmFruit,water_td_irr_W,2100,0.00236867
rcp45hotter_ssp5,Rice,water_td_irr_W,1975,6.643779921
rcp45hotter_ssp5,Rice,water_td_irr_W,1990,9.806304798
rcp45hotter_ssp5,Rice,water_td_irr_W,2005,12.695792145999999
rcp45hotter_ssp5,Rice,water_td_irr_W,2010,12.739032266
rcp45hotter_ssp5,Rice,water_td_irr_W,2015,12.204632589
rcp45hotter_ssp5,Rice,water_td_irr_W,2020,12.354680474
rcp45hotter_ssp5,Rice,water_td_irr_W,2025,11.994215282999999
rcp45hotter_ssp5,Rice,water_td_irr_W,2030,11.409052535
rcp45hotter_ssp5,Rice,water_td_irr_W,2035,12.340438195
rcp45hotter_ssp5,Rice,water_td_irr_W,2040,12.398446901
rcp45hotter_ssp5,Rice,water_td_irr_W,2045,12.037033641
rcp45hotter_ssp5,Rice,water_td_irr_W,2050,12.792310246
rcp45hotter_ssp5,Rice,water_td_irr_W,2055,12.759778587
rcp45hotter_ssp5,Rice,water_td_irr_W,2060,12.739176956
rcp45hotter_ssp5,Rice,water_td_irr_W,2065,12.473904025000001
rcp45hotter_ssp5,Rice,water_td_irr_W,2070,11.698969184000001
rcp45hotter_ssp5,Rice,water_td_irr_W,2075,11.901960451
rcp45hotter_ssp5,Rice,water_td_irr_W,2080,12.06043602
rcp45hotter_ssp5,Rice,water_td_irr_W,2085,10.627273415
rcp45hotter_ssp5,Rice,water_td_irr_W,2090,10.4685771225
rcp45hotter_ssp5,Rice,water_td_irr_W,2095,9.578907231839999
rcp45hotter_ssp5,Rice,water_td_irr_W,2100,9.89349534386
rcp45hotter_ssp5,RootTuber,water_td_irr_W,1975,2.1149874902
rcp45hotter_ssp5,RootTuber,water_td_irr_W,1990,2.4650323420999998
rcp45hotter_ssp5,RootTuber,water_td_irr_W,2005,2.7981146792
rcp45hotter_ssp5,RootTuber,water_td_irr_W,2010,2.741602793
rcp45hotter_ssp5,RootTuber,water_td_irr_W,2015,2.8387164878
rcp45hotter_ssp5,RootTuber,water_td_irr_W,2020,3.043824267
rcp45hotter_ssp5,RootTuber,water_td_irr_W,2025,3.1915550049
rcp45hotter_ssp5,RootTuber,water_td_irr_W,2030,3.4270104835
rcp45hotter_ssp5,RootTuber,water_td_irr_W,2035,3.4258093375
rcp45hotter_ssp5,RootTuber,water_td_irr_W,2040,3.6632044176000003
rcp45hotter_ssp5,RootTuber,water_td_irr_W,2045,3.7818612716
rcp45hotter_ssp5,RootTuber,water_td_irr_W,2050,3.911049111
rcp45hotter_ssp5,RootTuber,water_td_irr_W,2055,4.0917574088
rcp45hotter_ssp5,RootTuber,water_td_irr_W,2060,4.1800426866
rcp45hotter_ssp5,RootTuber,water_td_irr_W,2065,4.4081941303
rcp45hotter_ssp5,RootTuber,water_td_irr_W,2070,4.662809483399999
rcp45hotter_ssp5,RootTuber,water_td_irr_W,2075,4.6728602876
rcp45hotter_ssp5,RootTuber,water_td_irr_W,2080,5.02075086245
rcp45hotter_ssp5,RootTuber,water_td_irr_W,2085,4.94830410905
rcp45hotter_ssp5,RootTuber,water_td_irr_W,2090,5.04561442262
rcp45hotter_ssp5,RootTuber,water_td_irr_W,2095,5.1354509871625
rcp45hotter_ssp5,RootTuber,water_td_irr_W,2100,5.2103990964808
rcp45hotter_ssp5,SugarCrop,water_td_irr_W,1975,2.27860958054
rcp45hotter_ssp5,SugarCrop,water_td_irr_W,1990,2.43191228552
rcp45hotter_ssp5,SugarCrop,water_td_irr_W,2005,2.85178252081
rcp45hotter_ssp5,SugarCrop,water_td_irr_W,2010,2.57697764381
rcp45hotter_ssp5,SugarCrop,water_td_irr_W,2015,2.76179673726
rcp45hotter_ssp5,SugarCrop,water_td_irr_W,2020,3.14073622942
rcp45hotter_ssp5,SugarCrop,water_td_irr_W,2025,3.3049113775
rcp45hotter_ssp5,SugarCrop,water_td_irr_W,2030,3.6164910366
rcp45hotter_ssp5,SugarCrop,water_td_irr_W,2035,3.4364854814299997
rcp45hotter_ssp5,SugarCrop,water_td_irr_W,2040,3.76457232124
rcp45hotter_ssp5,SugarCrop,water_td_irr_W,2045,4.11955786707
rcp45hotter_ssp5,SugarCrop,water_td_irr_W,2050,4.07384944298
rcp45hotter_ssp5,SugarCrop,water_td_irr_W,2055,4.34048321448
rcp45hotter_ssp5,SugarCrop,water_td_irr_W,2060,4.59459515549
rcp45hotter_ssp5,SugarCrop,water_td_irr_W,2065,4.82826020227
rcp45hotter_ssp5,SugarCrop,water_td_irr_W,2070,5.48756709267
rcp45hotter_ssp5,SugarCrop,water_td_irr_W,2075,5.20412390342
rcp45hotter_ssp5,SugarCrop,water_td_irr_W,2080,5.72201985372
rcp45hotter_ssp5,SugarCrop,water_td_irr_W,2085,6.352302166525
rcp45hotter_ssp5,SugarCrop,water_td_irr_W,2090,6.139509631616
rcp45hotter_ssp5,SugarCrop,water_td_irr_W,2095,6.3422141821971
rcp45hotter_ssp5,SugarCrop,water_td_irr_W,2100,6.773499835711773
rcp45hotter_ssp5,Wheat,water_td_irr_W,1975,7.5113619035950006
rcp45hotter_ssp5,Wheat,water_td_irr_W,1990,8.438660052751
rcp45hotter_ssp5,Wheat,water_td_irr_W,2005,8.0086168553221
rcp45hotter_ssp5,Wheat,water_td_irr_W,2010,8.5642065948815
rcp45hotter_ssp5,Wheat,water_td_irr_W,2015,7.9253878422091
rcp45hotter_ssp5,Wheat,water_td_irr_W,2020,8.2385244876371
rcp45hotter_ssp5,Wheat,water_td_irr_W,2025,7.7721279217637
rcp45hotter_ssp5,Wheat,water_td_irr_W,2030,7.7937632229984
rcp45hotter_ssp5,Wheat,water_td_irr_W,2035,7.2509582421509
rcp45hotter_ssp5,Wheat,water_td_irr_W,2040,7.5032569608343
rcp45hotter_ssp5,Wheat,water_td_irr_W,2045,7.5600055021724
rcp45hotter_ssp5,Wheat,water_td_irr_W,2050,6.9659716922807995
rcp45hotter_ssp5,Wheat,water_td_irr_W,2055,7.1105220215402
rcp45hotter_ssp5,Wheat,water_td_irr_W,2060,6.8549628936746
rcp45hotter_ssp5,Wheat,water_td_irr_W,2065,6.6550244161671
rcp45hotter_ssp5,Wheat,water_td_irr_W,2070,7.1888845378478
rcp45hotter_ssp5,Wheat,water_td_irr_W,2075,6.493723081918
rcp45hotter_ssp5,Wheat,water_td_irr_W,2080,6.88536520496438
rcp45hotter_ssp5,Wheat,water_td_irr_W,2085,6.61978356151351
rcp45hotter_ssp5,Wheat,water_td_irr_W,2090,5.95407584676068
rcp45hotter_ssp5,Wheat,water_td_irr_W,2095,5.68645165138342
rcp45hotter_ssp5,Wheat,water_td_irr_W,2100,5.624077808411063
rcp45hotter_ssp5,biomass,water_td_irr_W,2020,1.2020066410899999
rcp45hotter_ssp5,biomass,water_td_irr_W,2025,2.50739999678
rcp45hotter_ssp5,biomass,water_td_irr_W,2030,4.50101648044
rcp45hotter_ssp5,biomass,water_td_irr_W,2035,7.48550205889
rcp45hotter_ssp5,biomass,water_td_irr_W,2040,11.11857815195
rcp45hotter_ssp5,biomass,water_td_irr_W,2045,15.5856544012
rcp45hotter_ssp5,biomass,water_td_irr_W,2050,18.37813458892
rcp45hotter_ssp5,biomass,water_td_irr_W,2055,20.987153221419998
rcp45hotter_ssp5,biomass,water_td_irr_W,2060,20.90666161185
rcp45hotter_ssp5,biomass,water_td_irr_W,2065,21.18519941262
rcp45hotter_ssp5,biomass,water_td_irr_W,2070,23.05077585287
rcp45hotter_ssp5,biomass,water_td_irr_W,2075,25.583825448709998
rcp45hotter_ssp5,biomass,water_td_irr_W,2080,35.900143727759996
rcp45hotter_ssp5,biomass,water_td_irr_W,2085,45.319810551208
rcp45hotter_ssp5,biomass,water_td_irr_W,2090,55.75409046862745
rcp45hotter_ssp5,biomass,water_td_irr_W,2095,64.97334793070354
rcp45hotter_ssp5,biomass,water_td_irr_W,2100,70.9627349805798
rcp45hotter_ssp5,nuclearFuelGenII,water_td_pri_W,1975,0.0377757
rcp45hotter_ssp5,nuclearFuelGenII,water_td_pri_W,1990,0.125871
rcp45hotter_ssp5,nuclearFuelGenII,water_td_pri_W,2005,0.166887
rcp45hotter_ssp5,nuclearFuelGenII,water_td_pri_W,2010,0.172693
rcp45hotter_ssp5,nuclearFuelGenII,water_td_pri_W,2015,0.170914
rcp45hotter_ssp5,nuclearFuelGenII,water_td_pri_W,2020,0.174255
rcp45hotter_ssp5,nuclearFuelGenII,water_td_pri_W,2025,0.170236
rcp45hotter_ssp5,nuclearFuelGenII,water_td_pri_W,2030,0.158191
rcp45hotter_ssp5,nuclearFuelGenII,water_td_pri_W,2035,0.119833
rcp45hotter_ssp5,nuclearFuelGenII,water_td_pri_W,2040,0.0832632
rcp45hotter_ssp5,nuclearFuelGenII,water_td_pri_W,2045,0.0471195
rcp45hotter_ssp5,nuclearFuelGenII,water_td_pri_W,2050,0.00459326
rcp45hotter_ssp5,nuclearFuelGenII,water_td_pri_W,2055,0.00116794
rcp45hotter_ssp5,nuclearFuelGenII,water_td_pri_W,2060,4.39775e-4
rcp45hotter_ssp5,nuclearFuelGenIII,water_td_pri_W,2020,0.00860578
rcp45hotter_ssp5,nuclearFuelGenIII,water_td_pri_W,2025,0.0109044
rcp45hotter_ssp5,nuclearFuelGenIII,water_td_pri_W,2030,0.0183532
rcp45hotter_ssp5,nuclearFuelGenIII,water_td_pri_W,2035,0.0249462
rcp45hotter_ssp5,nuclearFuelGenIII,water_td_pri_W,2040,0.0315026
rcp45hotter_ssp5,nuclearFuelGenIII,water_td_pri_W,2045,0.0400798
rcp45hotter_ssp5,nuclearFuelGenIII,water_td_pri_W,2050,0.047316
rcp45hotter_ssp5,nuclearFuelGenIII,water_td_pri_W,2055,0.0527751
rcp45hotter_ssp5,nuclearFuelGenIII,water_td_pri_W,2060,0.062106
rcp45hotter_ssp5,nuclearFuelGenIII,water_td_pri_W,2065,0.078444
rcp45hotter_ssp5,nuclearFuelGenIII,water_td_pri_W,2070,0.0956617
rcp45hotter_ssp5,nuclearFuelGenIII,water_td_pri_W,2075,0.116796
rcp45hotter_ssp5,nuclearFuelGenIII,water_td_pri_W,2080,0.138953
rcp45hotter_ssp5,nuclearFuelGenIII,water_td_pri_W,2085,0.164598
rcp45hotter_ssp5,nuclearFuelGenIII,water_td_pri_W,2090,0.197041
rcp45hotter_ssp5,nuclearFuelGenIII,water_td_pri_W,2095,0.230711
rcp45hotter_ssp5,nuclearFuelGenIII,water_td_pri_W,2100,0.255294
rcp45hotter_ssp5,regional coal,water_td_pri_W,1975,0.157619
rcp45hotter_ssp5,regional coal,water_td_pri_W,1990,0.245567
rcp45hotter_ssp5,regional coal,water_td_pri_W,2005,0.285361
rcp45hotter_ssp5,regional coal,water_td_pri_W,2010,0.263097
rcp45hotter_ssp5,regional coal,water_td_pri_W,2015,0.19504
rcp45hotter_ssp5,regional coal,water_td_pri_W,2020,0.113229
rcp45hotter_ssp5,regional coal,water_td_pri_W,2025,0.0778996
rcp45hotter_ssp5,regional coal,water_td_pri_W,2030,0.0359117
rcp45hotter_ssp5,regional coal,water_td_pri_W,2035,0.0262885
rcp45hotter_ssp5,regional coal,water_td_pri_W,2040,0.02836
rcp45hotter_ssp5,regional coal,water_td_pri_W,2045,0.0335155
rcp45hotter_ssp5,regional coal,water_td_pri_W,2050,0.0391179
rcp45hotter_ssp5,regional coal,water_td_pri_W,2055,0.0423563
